id,answer,clue_original,cleaned_clue,rewritten_clue,quality_score,decision,reasons,clue_word_count,answer_length,contains_meta,contains_answer_leak,profanity_hit,ambiguity_hit
"tr_kw_7408","ONULÜ","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime)","",100,"ACCEPT","Parenthetical meta-explanation; +5 ideal length bonus",8,5,false,false,false,false
"tr_kw_7409","İSAZAĞ","Sözlük anlamı: 'i̇sazağ' (Bilinmeyen veya eski Türkçe kökenli kelime).","Sözlük anlamı: 'i̇sazağ' (Bilinmeyen veya eski Türkçe kökenli kelime).","",95,"ACCEPT","Parenthetical meta-explanation",9,6,false,false,false,false
"tr_kw_7410","IDUPIH","Sözlük anlamı: 'idupih' (Bilinmeyen veya eski Türkçe kökenli kelime).","Sözlük anlamı: 'idupih' (Bilinmeyen veya eski Türkçe kökenli kelime).","",95,"ACCEPT","Parenthetical meta-explanation",9,6,false,false,false,false
"tr_kw_7411","YÜOÇİ","Sözlük anlamı: 'yüoçi̇' (Bilinmeyen veya eski Türkçe kökenli kelime)","Sözlük anlamı: 'yüoçi̇' (Bilinmeyen veya eski Türkçe kökenli kelime)","Sözlük anlamı: 'yüoçi̇' (Bilinmeyen veya eski Türkçe kökenli kelime)",55,"FIX","Clue contains the answer directly; Parenthetical meta-explanation",9,5,false,true,false,false
"tr_kw_7412","DIİKA","Sözlük anlamı: 'dii̇ka' (Bilinmeyen veya eski Türkçe kökenli kelime).","Sözlük anlamı: 'dii̇ka' (Bilinmeyen veya eski Türkçe kökenli kelime).","",95,"ACCEPT","Parenthetical meta-explanation",9,5,false,false,false,false
"tr_kw_7413","ASYU","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime)","",100,"ACCEPT","Parenthetical meta-explanation; +5 ideal length bonus",8,4,false,false,false,false
"tr_kw_7414","EĞÖŞ","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime)","",100,"ACCEPT","Parenthetical meta-explanation; +5 ideal length bonus",8,4,false,false,false,false
"tr_kw_7415","HOYOD","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7416","AĞAÇCI","Sözlük anlamı: 'ağaçci' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'ağaçci' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,6,false,false,false,false
"tr_kw_7417","GEAV","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7418","BILILI","Sözlük anlamı: 'bilili' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'bilili' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,6,false,false,false,false
"tr_kw_7419","ALAR","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7420","DOOY","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7421","IHUB","Sözlük anlamı: 'ihub' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'ihub' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7422","OGAB","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7423","ENOM","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7424","CARUD","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7425","EHUC","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7426","IKIK","Sözlük anlamı: 'ikik' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'ikik' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7427","UMES","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7428","CUMUK","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7429","FUUV","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7430","DENICE","Sözlük anlamı: 'denice' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'denice' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,6,false,false,false,false
"tr_kw_7431","TATIGI","Sözlük anlamı: 'tatigi' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'tatigi' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,6,false,false,false,false
"tr_kw_7432","FEPUH","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7433","FEROK","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7434","RIEH","Sözlük anlamı: 'rieh' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'rieh' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7435","SEIK","Sözlük anlamı: 'seik' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'seik' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7436","TAEG","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7437","CALIG","Sözlük anlamı: 'calig' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'calig' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,5,false,false,false,false
"tr_kw_7438","DOAP","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7439","IFED","Sözlük anlamı: 'ifed' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'ifed' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7440","FAEL","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7441","YAĞMCI","Sözlük anlamı: 'yağmci' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'yağmci' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,6,false,false,false,false
"tr_kw_7442","YAZIKI","Sözlük anlamı: 'yaziki' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'yaziki' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,6,false,false,false,false
"tr_kw_7443","LIEP","Sözlük anlamı: 'liep' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'liep' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7444","GUNDLI","Sözlük anlamı: 'gundli' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'gundli' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,6,false,false,false,false
"tr_kw_7445","ROUB","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7446","EBUN","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7447","HAVIS","Sözlük anlamı: 'havis' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'havis' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,5,false,false,false,false
"tr_kw_7448","UVOD","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7449","BUGOT","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7450","YAKAT","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7451","AYIS","Sözlük anlamı: 'ayis' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'ayis' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7452","COUL","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7453","AKUY","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7454","TEIN","Sözlük anlamı: 'tein' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'tein' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7455","KEVED","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7456","HOOH","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7457","UFIV","Sözlük anlamı: 'ufiv' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'ufiv' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7458","NUAB","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7459","UKAG","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7460","OVED","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7461","PUFAK","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7462","KIUM","Sözlük anlamı: 'kium' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'kium' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7463","CEHET","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7464","RESICI","Sözlük anlamı: 'resici' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'resici' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,6,false,false,false,false
"tr_kw_7465","EFUM","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7466","UVAT","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7467","FUSEV","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7468","GOIY","Sözlük anlamı: 'goiy' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'goiy' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7469","POKEN","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7470","AKUM","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7471","SIUH","Sözlük anlamı: 'siuh' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'siuh' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7472","EBIF","Sözlük anlamı: 'ebif' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'ebif' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7473","ETUS","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7474","KUEB","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7475","FUGAF","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7476","ROMIB","Sözlük anlamı: 'romib' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'romib' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,5,false,false,false,false
"tr_kw_7477","AGOC","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7478","BUUN","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7479","DENICI","Sözlük anlamı: 'denici' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'denici' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,6,false,false,false,false
"tr_kw_7480","VOEL","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7481","HUFIG","Sözlük anlamı: 'hufig' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'hufig' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,5,false,false,false,false
"tr_kw_7482","GEIC","Sözlük anlamı: 'geic' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'geic' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7483","RADOD","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7484","YAĞMGI","Sözlük anlamı: 'yağmgi' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'yağmgi' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,6,false,false,false,false
"tr_kw_7485","NEVEF","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7486","UYIK","Sözlük anlamı: 'uyik' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'uyik' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7487","MOBIL","Sözlük anlamı: 'mobil' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'mobil' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,5,false,false,false,false
"tr_kw_7488","AĞAÇGI","Sözlük anlamı: 'ağaçgi' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'ağaçgi' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,6,false,false,false,false
"tr_kw_7489","TIEM","Sözlük anlamı: 'tiem' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'tiem' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7490","AVIV","Sözlük anlamı: 'aviv' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'aviv' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7491","DEOV","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7492","GIIG","Sözlük anlamı: 'giig' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'giig' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7493","SPORCE","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,6,false,false,false,false
"tr_kw_7494","KOCID","Sözlük anlamı: 'kocid' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'kocid' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,5,false,false,false,false
"tr_kw_7495","BILICI","Sözlük anlamı: 'bilici' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'bilici' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,6,false,false,false,false
"tr_kw_7496","FAIH","Sözlük anlamı: 'faih' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'faih' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7497","PIUL","Sözlük anlamı: 'piul' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'piul' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7498","ULAD","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7499","VUHIG","Sözlük anlamı: 'vuhig' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'vuhig' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,5,false,false,false,false
"tr_kw_7500","ESUK","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7501","BEUN","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7502","FIRTCE","Sözlük anlamı: 'firtce' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'firtce' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,6,false,false,false,false
"tr_kw_7503","OROB","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7504","IKOS","Sözlük anlamı: 'ikos' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'ikos' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7505","GUNDKI","Sözlük anlamı: 'gundki' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'gundki' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,6,false,false,false,false
